FeatureCode,DateCode,Measurement,Units,Value,DCLG Temporary Housing Types Concept Scheme
E07000099,2011 Q4,Households-Accommodated-By-LA,,63,All temporary housing types
E07000099,2016 Q2,Households-Accommodated-By-LA,,51,LA / HA stock
E07000099,2018 Q1,Households-Accommodated-By-LA,,67,All temporary housing types
E07000099,2014 Q3,Households-Accommodated-By-LA,,48,LA / HA stock
E07000099,2016 Q1,Households-Accommodated-By-LA,,86,All temporary housing types
E07000099,2016 Q2,Households-Accommodated-By-LA,,76,All temporary housing types
E07000099,2011 Q2,Households-Accommodated-By-LA,,46,All temporary housing types
E07000099,2013 Q1,Households-Accommodated-By-LA,,44,All temporary housing types
E07000099,2014 Q1,Households-Accommodated-By-LA,,20,Hostels and womens refuge
E07000099,2013 Q2,Households-Accommodated-By-LA,,48,Hostels and womens refuge
E07000099,2016 Q4,Households-Accommodated-By-LA,,24,Hostels and womens refuge
E07000099,2014 Q1,Households-Accommodated-By-LA,,72,All temporary housing types
E07000099,2011 Q3,Households-Accommodated-By-LA,,58,All temporary housing types
E07000099,2014 Q4,Households-Accommodated-By-LA,,10,Bed and breakfast
E07000099,2014 Q4,Households-Accommodated-By-LA,,50,LA / HA stock
E07000099,2015 Q3,Households-Accommodated-By-LA,,20,Hostels and womens refuge
E07000099,2015 Q1,Households-Accommodated-By-LA,,13,Bed and breakfast
E07000099,2016 Q3,Households-Accommodated-By-LA,,72,All temporary housing types
E07000099,2015 Q2,Households-Accommodated-By-LA,,54,LA / HA stock
E07000099,2014 Q4,Households-Accommodated-By-LA,,82,All temporary housing types
E07000099,2015 Q2,Households-Accommodated-By-LA,,21,Bed and breakfast
E07000242,2013 Q2,Households-Accommodated-By-LA,,7,Hostels and womens refuge
E07000242,2018 Q1,Households-Accommodated-By-LA,,25,All temporary housing types
E07000242,2013 Q4,Households-Accommodated-By-LA,,7,Hostels and womens refuge
E07000242,2013 Q3,Households-Accommodated-By-LA,,10,Hostels and womens refuge
E07000242,2016 Q4,Households-Accommodated-By-LA,,9,All temporary housing types
E07000242,2014 Q3,Households-Accommodated-By-LA,,19,All temporary housing types
E07000242,2013 Q2,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2017 Q3,Households-Accommodated-By-LA,,19,All temporary housing types
E07000242,2014 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2011 Q3,Households-Accommodated-By-LA,,6,LA / HA stock
E07000242,2014 Q1,Households-Accommodated-By-LA,,18,All temporary housing types
E07000242,2011 Q2,Households-Accommodated-By-LA,,5,Other (including private landlord)
E07000242,2014 Q3,Households-Accommodated-By-LA,,12,Hostels and womens refuge
E07000242,2013 Q1,Households-Accommodated-By-LA,,7,Hostels and womens refuge
E07000242,2016 Q3,Households-Accommodated-By-LA,,10,Hostels and womens refuge
E07000242,2017 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2015 Q4,Households-Accommodated-By-LA,,19,All temporary housing types
E07000242,2012 Q1,Households-Accommodated-By-LA,,6,LA / HA stock
E07000242,2015 Q3,Households-Accommodated-By-LA,,22,All temporary housing types
E07000242,2016 Q3,Households-Accommodated-By-LA,,21,All temporary housing types
E07000242,2015 Q1,Households-Accommodated-By-LA,,11,Hostels and womens refuge
E07000242,2016 Q2,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000242,2016 Q2,Households-Accommodated-By-LA,,11,Hostels and womens refuge
E07000242,2011 Q3,Households-Accommodated-By-LA,,13,Hostels and womens refuge
E07000242,2017 Q2,Households-Accommodated-By-LA,,12,Hostels and womens refuge
E07000242,2017 Q3,Households-Accommodated-By-LA,,11,Hostels and womens refuge
E07000242,2015 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2011 Q4,Households-Accommodated-By-LA,,14,Hostels and womens refuge
E07000242,2013 Q3,Households-Accommodated-By-LA,,22,All temporary housing types
E07000242,2013 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2014 Q2,Households-Accommodated-By-LA,,13,Hostels and womens refuge
E07000242,2014 Q1,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2014 Q4,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2012 Q1,Households-Accommodated-By-LA,,20,All temporary housing types
E07000242,2017 Q4,Households-Accommodated-By-LA,,9,Hostels and womens refuge
E07000242,2016 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2012 Q3,Households-Accommodated-By-LA,,20,All temporary housing types
E07000242,2013 Q2,Households-Accommodated-By-LA,,19,All temporary housing types
E07000242,2011 Q3,Households-Accommodated-By-LA,,23,All temporary housing types
E07000242,2015 Q4,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2013 Q2,Households-Accommodated-By-LA,,5,Private sector leased
E07000242,2015 Q1,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2013 Q1,Households-Accommodated-By-LA,,12,All temporary housing types
E07000242,2017 Q1,Households-Accommodated-By-LA,,15,All temporary housing types
E07000242,2016 Q1,Households-Accommodated-By-LA,,19,All temporary housing types
E07000242,2014 Q2,Households-Accommodated-By-LA,,22,All temporary housing types
E07000242,2016 Q4,Households-Accommodated-By-LA,,6,Hostels and womens refuge
E07000242,2015 Q3,Households-Accommodated-By-LA,,12,Hostels and womens refuge
E07000242,2016 Q2,Households-Accommodated-By-LA,,22,All temporary housing types
E07000242,2011 Q2,Households-Accommodated-By-LA,,12,Hostels and womens refuge
E07000242,2015 Q2,Households-Accommodated-By-LA,,12,Hostels and womens refuge
E07000242,2015 Q1,Households-Accommodated-By-LA,,19,All temporary housing types
E07000242,2015 Q4,Households-Accommodated-By-LA,,12,Hostels and womens refuge
E07000242,2018 Q1,Households-Accommodated-By-LA,,11,Hostels and womens refuge
E07000242,2013 Q3,Households-Accommodated-By-LA,,5,Private sector leased
E07000242,2013 Q4,Households-Accommodated-By-LA,,15,All temporary housing types
E07000242,2012 Q4,Households-Accommodated-By-LA,,10,All temporary housing types
E07000242,2017 Q2,Households-Accommodated-By-LA,,20,All temporary housing types
E07000242,2012 Q2,Households-Accommodated-By-LA,,24,All temporary housing types
E07000242,2011 Q2,Households-Accommodated-By-LA,,21,All temporary housing types
E07000242,2012 Q2,Households-Accommodated-By-LA,,12,Hostels and womens refuge
E07000242,2016 Q1,Households-Accommodated-By-LA,,6,LA / HA stock
E07000242,2014 Q2,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2012 Q3,Households-Accommodated-By-LA,,5,Private sector leased
E07000242,2014 Q4,Households-Accommodated-By-LA,,8,Hostels and womens refuge
E07000242,2012 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000242,2012 Q3,Households-Accommodated-By-LA,,9,Hostels and womens refuge
E07000242,2018 Q1,Households-Accommodated-By-LA,,8,Bed and breakfast
E07000242,2016 Q1,Households-Accommodated-By-LA,,11,Hostels and womens refuge
E07000242,2014 Q1,Households-Accommodated-By-LA,,6,Hostels and womens refuge
E07000242,2015 Q2,Households-Accommodated-By-LA,,19,All temporary housing types
E07000242,2012 Q2,Households-Accommodated-By-LA,,6,LA / HA stock
E07000242,2017 Q1,Households-Accommodated-By-LA,,9,Hostels and womens refuge
E07000242,2011 Q4,Households-Accommodated-By-LA,,23,All temporary housing types
E07000242,2012 Q1,Households-Accommodated-By-LA,,9,Hostels and womens refuge
E07000242,2014 Q4,Households-Accommodated-By-LA,,16,All temporary housing types
E07000242,2017 Q4,Households-Accommodated-By-LA,,18,All temporary housing types
E07000242,2011 Q4,Households-Accommodated-By-LA,,6,LA / HA stock
E08000025,2016 Q4,Households-Accommodated-By-LA,,596,Private sector leased
E08000025,2011 Q2,Households-Accommodated-By-LA,,355,Private sector leased
E08000025,2014 Q2,Households-Accommodated-By-LA,,5,Other (including private landlord)
E08000025,2015 Q4,Households-Accommodated-By-LA,,78,Bed and breakfast
E08000025,2013 Q1,Households-Accommodated-By-LA,,115,Bed and breakfast
E08000025,2013 Q2,Households-Accommodated-By-LA,,505,Private sector leased
E08000025,2014 Q1,Households-Accommodated-By-LA,,5,Other (including private landlord)
E08000025,2017 Q1,Households-Accommodated-By-LA,,1556,All temporary housing types
E08000025,2013 Q3,Households-Accommodated-By-LA,,15,Other (including private landlord)
E08000025,2013 Q4,Households-Accommodated-By-LA,,5,Other (including private landlord)
E08000025,2017 Q2,Households-Accommodated-By-LA,,566,LA / HA stock
E08000025,2016 Q2,Households-Accommodated-By-LA,,1330,All temporary housing types
E08000025,2014 Q4,Households-Accommodated-By-LA,,223,LA / HA stock
E08000025,2013 Q2,Households-Accommodated-By-LA,,228,LA / HA stock
E08000025,2014 Q3,Households-Accommodated-By-LA,,777,All temporary housing types
E08000025,2012 Q4,Households-Accommodated-By-LA,,225,LA / HA stock
E08000025,2016 Q2,Households-Accommodated-By-LA,,223,Bed and breakfast
E08000025,2016 Q1,Households-Accommodated-By-LA,,440,LA / HA stock
E08000025,2011 Q3,Households-Accommodated-By-LA,,784,All temporary housing types
E08000025,2013 Q1,Households-Accommodated-By-LA,,472,Private sector leased
E08000025,2013 Q3,Households-Accommodated-By-LA,,878,All temporary housing types
E08000025,2014 Q4,Households-Accommodated-By-LA,,486,Private sector leased
E08000025,2018 Q1,Households-Accommodated-By-LA,,143,Hostels and womens refuge
E08000025,2017 Q3,Households-Accommodated-By-LA,,142,Hostels and womens refuge
E08000025,2017 Q3,Households-Accommodated-By-LA,,454,Bed and breakfast
E08000025,2011 Q4,Households-Accommodated-By-LA,,91,Hostels and womens refuge
E08000025,2012 Q4,Households-Accommodated-By-LA,,440,Private sector leased
E08000025,2017 Q2,Households-Accommodated-By-LA,,643,Private sector leased
E08000025,2017 Q3,Households-Accommodated-By-LA,,659,Private sector leased
E08000025,2017 Q3,Households-Accommodated-By-LA,,1882,All temporary housing types
E08000025,2014 Q4,Households-Accommodated-By-LA,,799,All temporary housing types
E08000025,2018 Q1,Households-Accommodated-By-LA,,673,LA / HA stock
E08000025,2012 Q2,Households-Accommodated-By-LA,,49,Bed and breakfast
E08000025,2016 Q2,Households-Accommodated-By-LA,,48,Hostels and womens refuge
E08000025,2016 Q3,Households-Accommodated-By-LA,,1359,All temporary housing types
E08000025,2015 Q4,Households-Accommodated-By-LA,,553,Private sector leased
E08000025,2016 Q4,Households-Accommodated-By-LA,,180,Bed and breakfast
E08000025,2013 Q3,Households-Accommodated-By-LA,,89,Bed and breakfast
E08000025,2012 Q4,Households-Accommodated-By-LA,,86,Hostels and womens refuge
E08000025,2016 Q3,Households-Accommodated-By-LA,,590,Private sector leased
E08000025,2017 Q4,Households-Accommodated-By-LA,,632,LA / HA stock
E08000025,2014 Q1,Households-Accommodated-By-LA,,344,Private sector leased
E08000025,2017 Q2,Households-Accommodated-By-LA,,1740,All temporary housing types
E08000025,2016 Q2,Households-Accommodated-By-LA,,10,Other (including private landlord)
E08000025,2013 Q3,Households-Accommodated-By-LA,,473,Private sector leased
E08000025,2015 Q3,Households-Accommodated-By-LA,,991,All temporary housing types
E08000025,2015 Q2,Households-Accommodated-By-LA,,248,LA / HA stock
E08000025,2014 Q1,Households-Accommodated-By-LA,,75,Hostels and womens refuge
E08000025,2017 Q4,Households-Accommodated-By-LA,,673,Private sector leased
E08000025,2012 Q2,Households-Accommodated-By-LA,,784,All temporary housing types
E08000025,2016 Q4,Households-Accommodated-By-LA,,1392,All temporary housing types
E08000025,2012 Q1,Households-Accommodated-By-LA,,405,Private sector leased
E08000025,2012 Q4,Households-Accommodated-By-LA,,806,All temporary housing types
E08000025,2012 Q2,Households-Accommodated-By-LA,,87,Hostels and womens refuge
E08000025,2017 Q1,Households-Accommodated-By-LA,,272,Bed and breakfast
E08000025,2017 Q2,Households-Accommodated-By-LA,,8,Other (including private landlord)
E08000025,2017 Q3,Households-Accommodated-By-LA,,7,Other (including private landlord)
E08000025,2016 Q2,Households-Accommodated-By-LA,,587,Private sector leased
E08000025,2015 Q4,Households-Accommodated-By-LA,,1064,All temporary housing types
E08000025,2013 Q2,Households-Accommodated-By-LA,,934,All temporary housing types
E08000025,2017 Q2,Households-Accommodated-By-LA,,379,Bed and breakfast
E08000025,2013 Q2,Households-Accommodated-By-LA,,91,Hostels and womens refuge
E08000025,2013 Q1,Households-Accommodated-By-LA,,245,LA / HA stock
E08000025,2015 Q3,Households-Accommodated-By-LA,,552,Private sector leased
E08000025,2013 Q2,Households-Accommodated-By-LA,,15,Other (including private landlord)
E08000025,2018 Q1,Households-Accommodated-By-LA,,660,Private sector leased
E08000025,2011 Q4,Households-Accommodated-By-LA,,476,Private sector leased
E08000025,2017 Q4,Households-Accommodated-By-LA,,1951,All temporary housing types
E08000025,2015 Q2,Households-Accommodated-By-LA,,872,All temporary housing types
E08000025,2017 Q4,Households-Accommodated-By-LA,,6,Other (including private landlord)
E08000025,2016 Q3,Households-Accommodated-By-LA,,8,Other (including private landlord)
E08000025,2011 Q4,Households-Accommodated-By-LA,,773,All temporary housing types
E08000025,2016 Q2,Households-Accommodated-By-LA,,462,LA / HA stock
E08000025,2011 Q2,Households-Accommodated-By-LA,,155,LA / HA stock
E08000025,2016 Q4,Households-Accommodated-By-LA,,102,Hostels and womens refuge
E08000025,2011 Q2,Households-Accommodated-By-LA,,102,Hostels and womens refuge
E08000025,2014 Q1,Households-Accommodated-By-LA,,195,LA / HA stock
E08000025,2014 Q2,Households-Accommodated-By-LA,,75,Hostels and womens refuge
E08000025,2011 Q2,Households-Accommodated-By-LA,,676,All temporary housing types
E08000025,2011 Q3,Households-Accommodated-By-LA,,144,LA / HA stock
E08000025,2016 Q1,Households-Accommodated-By-LA,,1194,All temporary housing types
E08000025,2015 Q2,Households-Accommodated-By-LA,,64,Hostels and womens refuge
E08000025,2017 Q1,Households-Accommodated-By-LA,,621,Private sector leased
E08000025,2011 Q4,Households-Accommodated-By-LA,,197,LA / HA stock
E08000025,2013 Q4,Households-Accommodated-By-LA,,79,Bed and breakfast
E08000025,2017 Q1,Households-Accommodated-By-LA,,124,Hostels and womens refuge
E08000025,2015 Q4,Households-Accommodated-By-LA,,375,LA / HA stock
E08000025,2017 Q3,Households-Accommodated-By-LA,,620,LA / HA stock
E08000025,2014 Q2,Households-Accommodated-By-LA,,395,Private sector leased
E08000025,2012 Q1,Households-Accommodated-By-LA,,155,LA / HA stock
E08000025,2016 Q4,Households-Accommodated-By-LA,,8,Other (including private landlord)
E08000025,2013 Q4,Households-Accommodated-By-LA,,77,Hostels and womens refuge
E08000025,2017 Q2,Households-Accommodated-By-LA,,144,Hostels and womens refuge
E08000025,2014 Q4,Households-Accommodated-By-LA,,63,Hostels and womens refuge
E08000025,2014 Q3,Households-Accommodated-By-LA,,60,Hostels and womens refuge
E08000025,2013 Q4,Households-Accommodated-By-LA,,816,All temporary housing types
E08000025,2017 Q1,Households-Accommodated-By-LA,,6,Other (including private landlord)
E08000025,2014 Q2,Households-Accommodated-By-LA,,824,All temporary housing types
E08000025,2015 Q1,Households-Accommodated-By-LA,,72,Bed and breakfast
E08000025,2012 Q3,Households-Accommodated-By-LA,,426,Private sector leased
E08000025,2013 Q2,Households-Accommodated-By-LA,,95,Bed and breakfast
E08000025,2012 Q2,Households-Accommodated-By-LA,,6,Other (including private landlord)
E08000025,2014 Q1,Households-Accommodated-By-LA,,768,All temporary housing types
E08000025,2013 Q1,Households-Accommodated-By-LA,,922,All temporary housing types
E08000025,2015 Q1,Households-Accommodated-By-LA,,229,LA / HA stock
E08000025,2014 Q1,Households-Accommodated-By-LA,,149,Bed and breakfast
E08000025,2014 Q2,Households-Accommodated-By-LA,,237,LA / HA stock
E08000025,2011 Q3,Households-Accommodated-By-LA,,103,Hostels and womens refuge
E08000025,2013 Q4,Households-Accommodated-By-LA,,418,Private sector leased
E08000025,2016 Q1,Households-Accommodated-By-LA,,572,Other (including private landlord)
E08000025,2013 Q4,Households-Accommodated-By-LA,,237,LA / HA stock
E08000025,2017 Q1,Households-Accommodated-By-LA,,533,LA / HA stock
E08000025,2012 Q3,Households-Accommodated-By-LA,,829,All temporary housing types
E08000025,2012 Q1,Households-Accommodated-By-LA,,84,Hostels and womens refuge
E08000025,2012 Q2,Households-Accommodated-By-LA,,177,LA / HA stock
E08000025,2015 Q3,Households-Accommodated-By-LA,,305,LA / HA stock
E08000025,2012 Q3,Households-Accommodated-By-LA,,77,Hostels and womens refuge
E08000025,2015 Q1,Households-Accommodated-By-LA,,505,Private sector leased
E08000025,2014 Q2,Households-Accommodated-By-LA,,112,Bed and breakfast
E08000025,2015 Q1,Households-Accommodated-By-LA,,870,All temporary housing types
E08000025,2016 Q3,Households-Accommodated-By-LA,,270,Bed and breakfast
E08000025,2014 Q3,Households-Accommodated-By-LA,,450,Private sector leased
E08000025,2014 Q3,Households-Accommodated-By-LA,,212,LA / HA stock
E08000025,2015 Q3,Households-Accommodated-By-LA,,79,Bed and breakfast
E08000025,2017 Q4,Households-Accommodated-By-LA,,495,Bed and breakfast
E08000025,2016 Q4,Households-Accommodated-By-LA,,506,LA / HA stock
E08000025,2016 Q3,Households-Accommodated-By-LA,,49,Hostels and womens refuge
E08000025,2012 Q3,Households-Accommodated-By-LA,,59,Bed and breakfast
