FeatureCode,DateCode,Measurement,Units,Value,DCLG Homelessness Decsion Type Concept Scheme
E07000229,2016 Q2,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000229,2015 Q2,Homelessness-Decisions,,8,Rejected not in priority need
E07000229,2017 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000229,2014 Q4,Homelessness-Decisions,,16,Rejected not homeless
E07000229,2012 Q1,Homelessness-Decisions,,9,All
E07000229,2018 Q1,Homelessness-Decisions,,16,All
E07000229,2016 Q2,Homelessness-Decisions,,39,All
E07000229,2012 Q4,Homelessness-Decisions,,7,All
E07000229,2016 Q4,Homelessness-Decisions,,20,Rejected not in priority need
E07000229,2015 Q3,Homelessness-Decisions,,9,All
E07000229,2016 Q3,Homelessness-Decisions,,9,Rejected not homeless
E07000229,2017 Q2,Homelessness-Decisions,,11,Accepted Total
E07000229,2016 Q3,Homelessness-Decisions,,27,Accepted Total
E07000229,2016 Q2,Homelessness-Decisions,,8,Rejected not in priority need
E07000229,2016 Q1,Homelessness-Decisions,,29,Accepted Total
E07000229,2011 Q4,Homelessness-Decisions,,6,Accepted Total
E07000229,2016 Q2,Homelessness-Decisions,,5,Rejected not homeless
E07000229,2017 Q4,Homelessness-Decisions,,26,All
E07000229,2017 Q1,Homelessness-Decisions,,21,Rejected not in priority need
E07000227,2013 Q3,Homelessness-Decisions,,58,All
E07000227,2012 Q3,Homelessness-Decisions,,11,Rejected not homeless
E07000227,2018 Q1,Homelessness-Decisions,,44,Accepted Total
E07000227,2017 Q4,Homelessness-Decisions,,32,All
E07000227,2015 Q4,Homelessness-Decisions,,21,Accepted Total
E07000227,2017 Q4,Homelessness-Decisions,,5,Rejected not homeless
E07000227,2015 Q4,Homelessness-Decisions,,11,Rejected not homeless
E07000227,2013 Q4,Homelessness-Decisions,,15,Rejected not in priority need
E07000227,2016 Q3,Homelessness-Decisions,,8,Rejected not in priority need
E07000227,2017 Q3,Homelessness-Decisions,,13,Accepted Total
E07000227,2014 Q3,Homelessness-Decisions,,22,Rejected not homeless
E07000227,2012 Q1,Homelessness-Decisions,,76,All
E07000227,2017 Q2,Homelessness-Decisions,,42,All
E07000227,2016 Q3,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000227,2013 Q1,Homelessness-Decisions,,28,Accepted Total
E07000227,2014 Q1,Homelessness-Decisions,,28,Accepted Total
E07000227,2012 Q2,Homelessness-Decisions,,35,Accepted Total
E07000227,2015 Q1,Homelessness-Decisions,,10,Rejected not in priority need
E07000227,2014 Q4,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000227,2013 Q2,Homelessness-Decisions,,25,Accepted Total
E07000227,2017 Q3,Homelessness-Decisions,,14,Rejected not homeless
E07000227,2015 Q4,Homelessness-Decisions,,64,All
E07000227,2012 Q3,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000227,2014 Q2,Homelessness-Decisions,,30,Accepted Total
E07000227,2014 Q4,Homelessness-Decisions,,6,Rejected not in priority need
E07000227,2015 Q2,Homelessness-Decisions,,13,Rejected not homeless
E07000227,2015 Q1,Homelessness-Decisions,,38,All
E07000227,2012 Q1,Homelessness-Decisions,,15,Rejected not homeless
E07000227,2016 Q4,Homelessness-Decisions,,13,Rejected not homeless
E07000227,2013 Q3,Homelessness-Decisions,,35,Accepted Total
E07000227,2014 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000227,2013 Q4,Homelessness-Decisions,,21,Accepted Total
E07000227,2016 Q2,Homelessness-Decisions,,42,All
E07000227,2012 Q3,Homelessness-Decisions,,61,All
E07000227,2013 Q3,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000227,2014 Q2,Homelessness-Decisions,,55,All
E07000227,2016 Q3,Homelessness-Decisions,,8,Rejected not homeless
E07000227,2018 Q1,Homelessness-Decisions,,20,Rejected not in priority need
E07000227,2014 Q1,Homelessness-Decisions,,5,Rejected not in priority need
E07000227,2014 Q1,Homelessness-Decisions,,13,Rejected not homeless
E07000227,2014 Q1,Homelessness-Decisions,,51,All
E07000227,2012 Q1,Homelessness-Decisions,,11,Rejected not in priority need
E07000227,2014 Q3,Homelessness-Decisions,,26,Accepted Total
E07000227,2015 Q3,Homelessness-Decisions,,22,Accepted Total
E07000227,2012 Q4,Homelessness-Decisions,,45,All
E07000227,2017 Q4,Homelessness-Decisions,,22,Accepted Total
E07000227,2013 Q1,Homelessness-Decisions,,12,Rejected not in priority need
E07000227,2014 Q4,Homelessness-Decisions,,21,Accepted Total
E07000227,2015 Q3,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000227,2015 Q1,Homelessness-Decisions,,16,Accepted Total
E07000227,2011 Q4,Homelessness-Decisions,,106,Accepted Total
E07000227,2012 Q2,Homelessness-Decisions,,11,Rejected not homeless
E07000227,2014 Q4,Homelessness-Decisions,,47,All
E07000227,2013 Q2,Homelessness-Decisions,,9,Rejected not homeless
E07000227,2011 Q4,Homelessness-Decisions,,33,Rejected not homeless
E07000227,2013 Q3,Homelessness-Decisions,,12,Rejected not homeless
E07000227,2016 Q3,Homelessness-Decisions,,53,All
E07000227,2017 Q3,Homelessness-Decisions,,35,All
E07000227,2016 Q2,Homelessness-Decisions,,23,Accepted Total
E07000227,2016 Q2,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000227,2016 Q2,Homelessness-Decisions,,5,Rejected not in priority need
E07000227,2011 Q4,Homelessness-Decisions,,12,Rejected intentionally homeless
E07000227,2016 Q4,Homelessness-Decisions,,51,All
E07000227,2011 Q3,Homelessness-Decisions,,65,All
E07000227,2017 Q2,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000227,2015 Q3,Homelessness-Decisions,,50,All
E07000227,2017 Q2,Homelessness-Decisions,,9,Rejected not homeless
E07000227,2012 Q4,Homelessness-Decisions,,25,Accepted Total
E07000227,2015 Q3,Homelessness-Decisions,,8,Rejected not in priority need
E07000227,2016 Q3,Homelessness-Decisions,,28,Accepted Total
E07000227,2011 Q3,Homelessness-Decisions,,45,Accepted Total
E07000227,2013 Q3,Homelessness-Decisions,,6,Rejected not in priority need
E07000227,2011 Q2,Homelessness-Decisions,,63,All
E07000227,2014 Q3,Homelessness-Decisions,,65,All
E07000227,2013 Q1,Homelessness-Decisions,,53,All
E07000227,2017 Q1,Homelessness-Decisions,,26,Accepted Total
E07000227,2011 Q4,Homelessness-Decisions,,44,Rejected not in priority need
E07000227,2012 Q2,Homelessness-Decisions,,54,All
E07000227,2013 Q4,Homelessness-Decisions,,18,Rejected not homeless
E07000227,2013 Q4,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000227,2014 Q4,Homelessness-Decisions,,15,Rejected not homeless
E07000227,2012 Q3,Homelessness-Decisions,,10,Rejected not in priority need
E07000227,2015 Q4,Homelessness-Decisions,,16,Rejected intentionally homeless
E07000227,2017 Q1,Homelessness-Decisions,,44,All
E07000227,2011 Q2,Homelessness-Decisions,,18,Rejected not in priority need
E07000227,2012 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000227,2017 Q2,Homelessness-Decisions,,12,Rejected not in priority need
E07000227,2012 Q3,Homelessness-Decisions,,35,Accepted Total
E07000227,2016 Q1,Homelessness-Decisions,,19,Accepted Total
E07000227,2015 Q2,Homelessness-Decisions,,30,All
E07000227,2013 Q4,Homelessness-Decisions,,60,All
E07000227,2013 Q1,Homelessness-Decisions,,7,Rejected not homeless
E07000227,2013 Q1,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000227,2016 Q4,Homelessness-Decisions,,17,Accepted Total
E07000227,2014 Q2,Homelessness-Decisions,,12,Rejected not in priority need
E07000227,2015 Q4,Homelessness-Decisions,,16,Rejected not in priority need
E07000227,2011 Q4,Homelessness-Decisions,,195,All
E07000227,2017 Q1,Homelessness-Decisions,,9,Rejected not homeless
E07000227,2016 Q1,Homelessness-Decisions,,11,Rejected not in priority need
E07000227,2017 Q2,Homelessness-Decisions,,16,Accepted Total
E07000227,2018 Q1,Homelessness-Decisions,,73,All
E07000227,2011 Q2,Homelessness-Decisions,,34,Accepted Total
E07000227,2012 Q4,Homelessness-Decisions,,10,Rejected not homeless
E07000227,2015 Q3,Homelessness-Decisions,,10,Rejected not homeless
E07000227,2016 Q2,Homelessness-Decisions,,9,Rejected not homeless
E07000227,2016 Q4,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000227,2015 Q2,Homelessness-Decisions,,10,Accepted Total
E07000227,2016 Q1,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000227,2016 Q4,Homelessness-Decisions,,14,Rejected not in priority need
E07000227,2016 Q1,Homelessness-Decisions,,48,All
E07000227,2012 Q1,Homelessness-Decisions,,45,Accepted Total
E07000227,2013 Q2,Homelessness-Decisions,,43,All
E07000227,2016 Q1,Homelessness-Decisions,,9,Rejected not homeless
E07000224,2018 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000224,2012 Q3,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000224,2015 Q4,Homelessness-Decisions,,109,Rejected not homeless
E07000224,2013 Q4,Homelessness-Decisions,,11,Rejected not in priority need
E07000224,2011 Q3,Homelessness-Decisions,,24,Rejected not homeless
E07000224,2013 Q1,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000224,2011 Q4,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000224,2012 Q4,Homelessness-Decisions,,42,Accepted Total
E07000224,2013 Q4,Homelessness-Decisions,,53,All
E07000224,2014 Q1,Homelessness-Decisions,,15,Rejected not in priority need
E07000224,2012 Q3,Homelessness-Decisions,,74,All
E07000224,2013 Q1,Homelessness-Decisions,,63,All
E07000224,2014 Q4,Homelessness-Decisions,,52,Rejected not homeless
E07000224,2015 Q1,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000224,2011 Q4,Homelessness-Decisions,,25,Accepted Total
E07000224,2013 Q4,Homelessness-Decisions,,11,Rejected not homeless
E07000224,2013 Q3,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000224,2011 Q4,Homelessness-Decisions,,52,All
E07000224,2016 Q1,Homelessness-Decisions,,158,All
E07000224,2017 Q2,Homelessness-Decisions,,12,Rejected not in priority need
E07000224,2015 Q3,Homelessness-Decisions,,211,All
E07000224,2016 Q3,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000224,2016 Q4,Homelessness-Decisions,,54,Accepted Total
E07000224,2012 Q2,Homelessness-Decisions,,11,Rejected intentionally homeless
E07000224,2015 Q3,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000224,2017 Q1,Homelessness-Decisions,,6,Rejected not in priority need
E07000224,2012 Q2,Homelessness-Decisions,,20,Accepted Total
E07000224,2011 Q3,Homelessness-Decisions,,60,All
E07000224,2015 Q3,Homelessness-Decisions,,136,Rejected not homeless
E07000224,2014 Q2,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000224,2013 Q2,Homelessness-Decisions,,52,Accepted Total
E07000224,2012 Q3,Homelessness-Decisions,,35,Accepted Total
E07000224,2013 Q3,Homelessness-Decisions,,6,Rejected not in priority need
E07000224,2015 Q2,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000224,2016 Q3,Homelessness-Decisions,,52,Accepted Total
E07000224,2017 Q2,Homelessness-Decisions,,40,Accepted Total
E07000224,2015 Q4,Homelessness-Decisions,,23,Rejected not in priority need
E07000224,2011 Q2,Homelessness-Decisions,,54,All
E07000224,2012 Q3,Homelessness-Decisions,,10,Rejected not in priority need
E07000224,2014 Q1,Homelessness-Decisions,,14,Rejected not homeless
E07000224,2016 Q1,Homelessness-Decisions,,55,Accepted Total
E07000224,2014 Q1,Homelessness-Decisions,,38,All
E07000224,2014 Q2,Homelessness-Decisions,,61,Accepted Total
E07000224,2014 Q3,Homelessness-Decisions,,115,All
E07000224,2011 Q4,Homelessness-Decisions,,11,Rejected not homeless
E07000224,2013 Q3,Homelessness-Decisions,,33,Accepted Total
E07000224,2014 Q3,Homelessness-Decisions,,56,Accepted Total
E07000224,2018 Q1,Homelessness-Decisions,,54,Accepted Total
E07000224,2017 Q3,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000224,2018 Q1,Homelessness-Decisions,,103,Rejected not homeless
E07000224,2014 Q1,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000224,2012 Q2,Homelessness-Decisions,,9,Rejected not homeless
E07000224,2013 Q1,Homelessness-Decisions,,13,Rejected not homeless
E07000224,2016 Q4,Homelessness-Decisions,,122,Rejected not homeless
E07000224,2014 Q3,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000224,2018 Q1,Homelessness-Decisions,,32,Rejected not in priority need
E07000224,2012 Q1,Homelessness-Decisions,,54,All
E07000224,2013 Q1,Homelessness-Decisions,,32,Accepted Total
E07000224,2016 Q4,Homelessness-Decisions,,193,All
E07000224,2016 Q3,Homelessness-Decisions,,182,All
E07000224,2016 Q1,Homelessness-Decisions,,74,Rejected not homeless
E07000224,2013 Q2,Homelessness-Decisions,,10,Rejected not homeless
E07000224,2015 Q1,Homelessness-Decisions,,17,Rejected not in priority need
E07000224,2015 Q1,Homelessness-Decisions,,91,Rejected not homeless
E07000224,2018 Q1,Homelessness-Decisions,,194,All
E07000224,2012 Q1,Homelessness-Decisions,,12,Rejected not in priority need
E07000224,2017 Q4,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000224,2015 Q2,Homelessness-Decisions,,57,Accepted Total
E07000224,2016 Q2,Homelessness-Decisions,,120,Rejected not homeless
E07000224,2015 Q1,Homelessness-Decisions,,160,All
E07000224,2015 Q4,Homelessness-Decisions,,203,All
E07000224,2012 Q4,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000224,2017 Q1,Homelessness-Decisions,,185,All
E07000224,2017 Q3,Homelessness-Decisions,,200,All
E07000224,2015 Q4,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000224,2017 Q3,Homelessness-Decisions,,18,Rejected not in priority need
E07000224,2013 Q1,Homelessness-Decisions,,9,Rejected not in priority need
E07000224,2012 Q1,Homelessness-Decisions,,11,Rejected not homeless
E07000224,2013 Q4,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000224,2017 Q1,Homelessness-Decisions,,112,Rejected not homeless
E07000224,2017 Q3,Homelessness-Decisions,,119,Rejected not homeless
E07000224,2014 Q2,Homelessness-Decisions,,18,Rejected not in priority need
E07000224,2017 Q2,Homelessness-Decisions,,174,All
E07000224,2017 Q3,Homelessness-Decisions,,58,Accepted Total
E07000224,2012 Q2,Homelessness-Decisions,,5,Rejected not in priority need
E07000224,2011 Q4,Homelessness-Decisions,,6,Rejected not in priority need
E07000224,2014 Q4,Homelessness-Decisions,,14,Rejected intentionally homeless
E07000224,2011 Q2,Homelessness-Decisions,,24,Accepted Total
E07000224,2016 Q2,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000224,2016 Q3,Homelessness-Decisions,,13,Rejected not in priority need
E07000224,2017 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000224,2013 Q3,Homelessness-Decisions,,61,All
E07000224,2012 Q4,Homelessness-Decisions,,35,Rejected not in priority need
E07000224,2011 Q3,Homelessness-Decisions,,28,Accepted Total
E07000224,2017 Q2,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000224,2014 Q2,Homelessness-Decisions,,103,All
E07000224,2017 Q4,Homelessness-Decisions,,17,Rejected not in priority need
E07000224,2017 Q4,Homelessness-Decisions,,96,Rejected not homeless
E07000224,2017 Q4,Homelessness-Decisions,,52,Accepted Total
E07000224,2012 Q4,Homelessness-Decisions,,14,Rejected not homeless
E07000224,2014 Q3,Homelessness-Decisions,,23,Rejected not in priority need
E07000224,2012 Q1,Homelessness-Decisions,,23,Accepted Total
E07000224,2013 Q4,Homelessness-Decisions,,24,Accepted Total
E07000224,2016 Q2,Homelessness-Decisions,,211,All
E07000224,2014 Q2,Homelessness-Decisions,,15,Rejected not homeless
E07000224,2015 Q2,Homelessness-Decisions,,12,Rejected not in priority need
E07000224,2012 Q3,Homelessness-Decisions,,23,Rejected not homeless
E07000224,2014 Q3,Homelessness-Decisions,,29,Rejected not homeless
E07000224,2015 Q2,Homelessness-Decisions,,210,All
E07000224,2016 Q3,Homelessness-Decisions,,112,Rejected not homeless
E07000224,2015 Q3,Homelessness-Decisions,,52,Accepted Total
E07000224,2015 Q2,Homelessness-Decisions,,131,Rejected not homeless
E07000224,2017 Q2,Homelessness-Decisions,,112,Rejected not homeless
E07000224,2011 Q2,Homelessness-Decisions,,18,Rejected not homeless
E07000224,2017 Q4,Homelessness-Decisions,,170,All
E07000224,2017 Q1,Homelessness-Decisions,,62,Accepted Total
E07000224,2015 Q4,Homelessness-Decisions,,64,Accepted Total
E07000224,2016 Q2,Homelessness-Decisions,,33,Rejected not in priority need
E07000224,2015 Q3,Homelessness-Decisions,,13,Rejected not in priority need
E07000224,2012 Q1,Homelessness-Decisions,,8,Rejected intentionally homeless
E07000224,2016 Q2,Homelessness-Decisions,,52,Accepted Total
E07000224,2014 Q4,Homelessness-Decisions,,22,Rejected not in priority need
E07000224,2015 Q1,Homelessness-Decisions,,43,Accepted Total
E07000224,2013 Q2,Homelessness-Decisions,,72,All
E07000224,2012 Q2,Homelessness-Decisions,,45,All
E07000224,2014 Q4,Homelessness-Decisions,,31,Accepted Total
E07000224,2014 Q4,Homelessness-Decisions,,119,All
E07000224,2012 Q4,Homelessness-Decisions,,101,All
E07000224,2013 Q3,Homelessness-Decisions,,16,Rejected not homeless
E07000223,2016 Q2,Homelessness-Decisions,,9,Accepted Total
E07000223,2013 Q4,Homelessness-Decisions,,9,All
E07000223,2013 Q2,Homelessness-Decisions,,11,All
E07000223,2016 Q3,Homelessness-Decisions,,9,Accepted Total
E07000223,2012 Q1,Homelessness-Decisions,,12,Accepted Total
E07000223,2011 Q2,Homelessness-Decisions,,12,Accepted Total
E07000223,2015 Q2,Homelessness-Decisions,,7,All
E07000223,2012 Q1,Homelessness-Decisions,,17,All
E07000223,2015 Q3,Homelessness-Decisions,,6,All
E07000223,2013 Q1,Homelessness-Decisions,,6,All
E07000223,2017 Q2,Homelessness-Decisions,,14,All
E07000223,2017 Q1,Homelessness-Decisions,,14,All
E07000223,2011 Q3,Homelessness-Decisions,,19,Accepted Total
E07000223,2017 Q2,Homelessness-Decisions,,8,Accepted Total
E07000223,2016 Q2,Homelessness-Decisions,,6,Rejected not in priority need
E07000223,2016 Q1,Homelessness-Decisions,,9,All
E07000223,2017 Q4,Homelessness-Decisions,,24,All
E07000223,2016 Q4,Homelessness-Decisions,,6,Accepted Total
E07000223,2018 Q1,Homelessness-Decisions,,15,All
E07000223,2017 Q1,Homelessness-Decisions,,7,Accepted Total
E07000223,2012 Q2,Homelessness-Decisions,,11,Accepted Total
E07000223,2015 Q4,Homelessness-Decisions,,10,All
E07000223,2012 Q2,Homelessness-Decisions,,15,All
E07000223,2015 Q2,Homelessness-Decisions,,5,Rejected not homeless
E07000223,2016 Q4,Homelessness-Decisions,,6,Rejected not in priority need
E07000223,2015 Q1,Homelessness-Decisions,,11,All
E07000223,2016 Q4,Homelessness-Decisions,,17,All
E07000223,2011 Q2,Homelessness-Decisions,,19,All
E07000223,2018 Q1,Homelessness-Decisions,,7,Accepted Total
E07000223,2016 Q1,Homelessness-Decisions,,9,Accepted Total
E07000223,2015 Q4,Homelessness-Decisions,,7,Rejected not homeless
E07000223,2013 Q4,Homelessness-Decisions,,6,Rejected not homeless
E07000223,2012 Q4,Homelessness-Decisions,,8,Accepted Total
E07000223,2012 Q3,Homelessness-Decisions,,14,Accepted Total
E07000223,2017 Q3,Homelessness-Decisions,,14,All
E07000223,2016 Q3,Homelessness-Decisions,,13,Rejected not in priority need
E07000223,2015 Q1,Homelessness-Decisions,,8,Rejected not homeless
E07000223,2012 Q4,Homelessness-Decisions,,13,All
