time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,Neglect_Initial,Physical_Initial,Sexual_Initial,Emotional_Initial,Multiple_Initial,Neglect_Latest,Physical_Latest,Sexual_Latest,Emotional_Latest,Multiple_Latest
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans by Initial and Latest Category of Abuse,964,444,59,39,226,196,466,51,41,234,172
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans by Initial and Latest Category of Abuse,126,41,c,c,51,25,42,c,c,65,8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans by Initial and Latest Category of Abuse,150,77,6,7,53,7,81,c,6,55,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans by Initial and Latest Category of Abuse,164,87,11,6,60,0,87,6,6,65,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans by Initial and Latest Category of Abuse,274,144,38,10,82,0,141,40,10,83,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Child Protection Plans by Initial and Latest Category of Abuse,515,211,54,c,228,c,214,55,18,228,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans by Initial and Latest Category of Abuse,448,263,82,9,94,0,268,68,10,102,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans by Initial and Latest Category of Abuse,643,375,44,36,188,0,372,44,35,192,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans by Initial and Latest Category of Abuse,356,204,20,c,114,c,211,23,c,107,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans by Initial and Latest Category of Abuse,805,372,61,48,303,21,368,53,46,324,14
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles Of Scilly,Child Protection Plans by Initial and Latest Category of Abuse,0,0,0,0,0,0,0,0,0,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans by Initial and Latest Category of Abuse,235,121,20,c,74,c,114,22,16,77,6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans by Initial and Latest Category of Abuse,418,242,72,22,82,0,225,67,19,107,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans by Initial and Latest Category of Abuse,162,62,25,7,68,0,68,21,c,69,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans by Initial and Latest Category of Abuse,530,255,31,22,207,15,249,13,19,234,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans by Initial and Latest Category of Abuse,316,85,99,30,102,0,80,96,31,109,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans by Initial and Latest Category of Abuse,491,155,68,23,245,0,154,68,23,246,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans by Initial and Latest Category of Abuse,290,120,17,20,133,0,120,17,20,133,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans by Initial and Latest Category of Abuse,430,230,46,34,120,0,238,32,31,129,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans by Initial and Latest Category of Abuse,306,137,22,6,141,0,140,24,6,136,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans by Initial and Latest Category of Abuse,c,c,0,0,c,0,c,0,0,c,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans by Initial and Latest Category of Abuse,220,86,12,c,113,c,88,9,c,113,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans by Initial and Latest Category of Abuse,183,48,36,6,93,0,50,30,c,94,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans by Initial and Latest Category of Abuse,454,150,58,29,217,0,154,43,c,226,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans by Initial and Latest Category of Abuse,274,105,17,8,144,0,106,17,8,143,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans by Initial and Latest Category of Abuse,99,67,c,c,26,0,68,c,c,26,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans by Initial and Latest Category of Abuse,387,153,46,26,162,0,135,33,19,155,45
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans by Initial and Latest Category of Abuse,391,197,29,8,150,7,193,27,c,158,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans by Initial and Latest Category of Abuse,386,171,46,16,153,0,166,37,c,166,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans by Initial and Latest Category of Abuse,369,144,21,21,160,23,134,26,21,173,15
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans by Initial and Latest Category of Abuse,411,123,85,25,168,10,123,92,25,162,9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans by Initial and Latest Category of Abuse,342,158,40,8,136,0,153,25,9,155,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans by Initial and Latest Category of Abuse,100,29,28,c,40,c,26,29,c,42,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans by Initial and Latest Category of Abuse,336,143,20,c,161,c,137,15,c,174,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans by Initial and Latest Category of Abuse,243,74,67,18,84,0,67,63,17,96,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans by Initial and Latest Category of Abuse,232,93,46,20,73,0,96,37,c,77,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans by Initial and Latest Category of Abuse,392,176,99,c,107,c,172,97,c,115,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans by Initial and Latest Category of Abuse,282,160,11,14,90,7,151,9,13,103,6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans by Initial and Latest Category of Abuse,694,167,17,27,185,298,160,8,24,221,281
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans by Initial and Latest Category of Abuse,327,142,28,17,140,0,136,24,13,154,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans by Initial and Latest Category of Abuse,344,182,11,6,135,10,181,11,6,137,9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans by Initial and Latest Category of Abuse,360,123,c,c,189,33,129,c,c,208,11
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans by Initial and Latest Category of Abuse,323,121,c,c,123,63,121,8,6,143,45
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans by Initial and Latest Category of Abuse,264,139,16,6,103,0,146,16,6,96,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans by Initial and Latest Category of Abuse,555,215,64,23,253,0,211,46,24,274,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans by Initial and Latest Category of Abuse,262,142,21,16,83,0,134,15,14,99,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans by Initial and Latest Category of Abuse,155,57,51,9,38,0,61,43,9,42,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans by Initial and Latest Category of Abuse,253,124,21,9,99,0,104,18,8,123,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans by Initial and Latest Category of Abuse,415,156,24,10,225,0,143,13,c,254,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans by Initial and Latest Category of Abuse,142,57,37,6,42,0,55,29,6,52,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans by Initial and Latest Category of Abuse,393,182,27,12,165,7,166,29,c,179,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans by Initial and Latest Category of Abuse,199,88,12,c,88,c,95,14,c,79,c
2017,Reporting year,National,E92000001,England,,,,,,Child Protection Plans by Initial and Latest Category of Abuse,66410,31000,5750,2900,22730,4020,30650,5120,2800,24190,3660
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans by Initial and Latest Category of Abuse,4180,2650,340,140,1000,40,2620,320,130,1070,40
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans by Initial and Latest Category of Abuse,11170,4340,920,540,4360,1020,4280,850,520,4580,940
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Child Protection Plans by Initial and Latest Category of Abuse,6420,2560,760,350,2310,450,2540,700,340,2490,350
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans by Initial and Latest Category of Abuse,6040,2570,700,250,1910,600,2660,620,240,1970,550
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans by Initial and Latest Category of Abuse,7920,3740,670,350,2880,290,3690,570,340,3060,260
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans by Initial and Latest Category of Abuse,5270,3010,320,200,1360,390,2920,280,190,1540,340
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans by Initial and Latest Category of Abuse,9910,4060,1040,310,4020,490,3910,880,310,4350,470
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans by Initial and Latest Category of Abuse,9760,5230,490,500,3050,490,5170,450,470,3200,470
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans by Initial and Latest Category of Abuse,5750,2850,520,270,1840,280,2850,470,260,1940,240
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans by Initial and Latest Category of Abuse,3910,1560,480,130,1680,60,1520,400,130,1790,70
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans by Initial and Latest Category of Abuse,6010,2500,560,180,2340,430,2390,480,170,2560,400
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans by Initial and Latest Category of Abuse,103,58,10,c,32,c,63,7,c,30,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Child Protection Plans by Initial and Latest Category of Abuse,681,528,41,19,93,0,525,37,17,102,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans by Initial and Latest Category of Abuse,397,273,23,20,81,0,268,27,20,82,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans by Initial and Latest Category of Abuse,160,114,15,c,26,c,112,17,c,26,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans by Initial and Latest Category of Abuse,329,210,27,12,80,0,204,23,12,90,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans by Initial and Latest Category of Abuse,467,223,52,13,137,42,227,51,13,136,40
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans by Initial and Latest Category of Abuse,232,152,16,c,63,c,148,16,c,67,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans by Initial and Latest Category of Abuse,367,163,37,c,155,c,167,32,c,158,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans by Initial and Latest Category of Abuse,245,163,20,9,53,0,162,20,9,54,0
