time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Source of referral,1774,201,299,27,215,17,237,349,17,217,72,123
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Source of referral,5496,555,125,60,928,186,1414,1269,332,308,165,154
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Source of referral,4040,273,599,69,659,47,668,916,141,284,123,261
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Source of referral,9478,1157,1838,65,1681,302,921,1730,367,721,696,0
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Source of referral,9481,1130,0,1459,1665,63,951,2403,262,1135,413,0
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Source of referral,1424,170,233,27,168,36,259,306,42,117,58,8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Source of referral,2766,191,410,0,494,31,794,610,106,87,23,20
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Source of referral,12556,1608,1376,74,2245,119,1494,3054,624,580,259,1123
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Source of referral,4453,568,510,165,682,61,647,912,248,558,68,34
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Source of referral,6049,854,1099,95,941,99,860,1273,249,368,181,30
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Source of referral,6238,428,939,11,796,96,654,1485,226,1166,199,238
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Source of referral,13273,942,1331,118,1337,73,611,655,2346,848,316,4696
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Source of referral,6245,545,870,c,1113,96,1125,1067,231,422,c,773
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Source of referral,8716,1521,1340,c,692,172,29,1958,368,6,c,2626
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Source of referral,241,40,54,0,18,c,66,44,7,6,c,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Source of referral,13815,764,1803,563,2861,186,1108,3320,750,925,298,33
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Source of referral,6000,454,0,1415,879,110,777,1084,188,623,470,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Source of referral,3452,370,758,c,528,44,645,465,133,236,269,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Source of referral,2579,364,358,14,91,10,71,411,c,c,43,651
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Source of referral,3742,251,942,0,441,67,663,906,108,246,27,91
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Source of referral,2089,270,472,13,268,60,253,299,80,271,103,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Source of referral,2419,212,308,50,285,67,169,441,73,59,6,749
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Source of referral,9628,589,1538,0,862,0,1463,2290,332,700,498,1356
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Source of referral,4910,416,945,156,540,43,670,1333,195,352,260,0
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Source of referral,2869,364,424,140,423,c,487,449,111,134,273,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Source of referral,6541,618,1555,c,779,118,1372,767,97,918,245,c
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Source of referral,8154,60,138,c,139,c,94,225,23,45,61,7354
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Source of referral,6998,764,1123,220,918,117,582,2111,312,210,264,377
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Source of referral,3451,255,438,c,485,61,1158,692,104,194,50,c
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Source of referral,1231,76,212,c,121,40,118,395,42,144,c,53
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Source of referral,4946,441,928,177,610,51,771,1201,117,309,101,240
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Source of referral,2342,709,295,28,62,9,87,609,0,0,43,500
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Source of referral,12739,2068,2245,91,2047,288,965,3449,464,533,589,0
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Source of referral,7977,637,425,920,1016,170,872,62,1805,2037,c,c
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Source of referral,2723,185,564,91,392,10,395,780,127,111,53,15
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Source of referral,9729,269,495,44,399,65,381,559,98,145,48,7226
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Source of referral,2634,110,489,0,347,38,452,670,83,410,35,0
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Source of referral,2020,212,310,0,344,62,189,569,113,156,65,0
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Source of referral,8437,1009,1075,758,1029,102,961,2492,286,384,146,195
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Source of referral,1935,142,430,39,218,13,374,541,44,100,23,11
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Source of referral,1136,166,170,25,121,14,219,304,33,76,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Source of referral,4232,335,730,21,604,151,643,852,187,393,98,218
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Source of referral,7317,823,1253,92,1319,46,586,2248,219,392,319,20
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Source of referral,7430,1094,740,126,788,79,968,2117,339,354,187,638
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Source of referral,16212,1809,3038,c,2225,c,1816,4719,527,1194,364,290
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Source of referral,2211,216,306,226,307,24,246,535,54,132,76,89
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Source of referral,19164,1992,2137,884,2909,577,1997,5704,779,1514,613,58
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Source of referral,4259,1245,627,99,193,191,143,1163,c,c,159,337
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Source of referral,3138,326,579,39,400,30,393,847,150,241,126,7
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Source of referral,5905,517,707,166,968,65,575,1873,123,9,315,587
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Source of referral,1822,180,279,58,266,66,264,444,102,109,c,c
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Source of referral,1732,145,177,c,265,79,212,411,85,71,c,249
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Source of referral,2507,153,417,17,279,26,638,773,58,110,36,0
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Source of referral,3471,244,456,70,484,83,433,1042,107,233,190,119
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Source of referral,11776,1057,1637,169,2054,152,996,4047,559,878,227,0
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Source of referral,1243,143,222,85,148,31,222,274,20,79,19,0
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Source of referral,6605,1248,714,0,698,81,835,2049,290,0,0,690
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Source of referral,1043,153,178,18,142,15,134,265,17,84,37,0
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Source of referral,1416,429,94,109,153,16,49,471,16,12,21,46
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Source of referral,1089,143,227,18,176,8,178,209,29,54,19,28
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Source of referral,1744,142,285,34,274,c,391,396,40,105,48,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Source of referral,5954,534,646,361,791,116,619,1468,163,342,330,584
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Source of referral,:,:,:,:,:,:,:,:,:,:,:,:
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Source of referral,8717,846,284,18,497,7,77,696,48,131,6,6101
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Source of referral,3262,520,503,0,407,0,795,707,44,286,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Source of referral,5227,331,0,905,420,125,0,1561,87,1568,230,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles Of Scilly,Source of referral,22,7,c,0,0,0,c,c,0,0,c,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Source of referral,2173,310,335,c,359,52,178,564,84,115,142,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Source of referral,4767,535,453,591,813,60,611,1033,150,406,75,40
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Source of referral,1206,129,224,0,177,55,298,235,23,31,34,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Source of referral,7338,712,1367,133,1042,97,1233,1745,210,386,413,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Source of referral,2115,311,381,142,327,56,213,384,228,60,13,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Source of referral,2254,137,39,317,250,21,170,716,79,249,50,226
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Source of referral,2408,201,466,0,357,15,470,463,38,317,81,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Source of referral,4376,438,726,68,775,140,439,1239,107,296,95,53
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Source of referral,2215,148,340,41,322,37,188,714,38,193,11,183
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Source of referral,14,c,c,0,0,0,c,7,0,c,0,0
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Source of referral,2769,825,553,13,306,17,389,132,81,81,12,360
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Source of referral,1782,147,250,16,328,18,145,411,27,169,31,240
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Source of referral,2102,385,343,c,187,49,54,582,66,100,c,316
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Source of referral,2772,233,464,18,379,108,450,812,80,178,39,11
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Source of referral,2406,197,200,48,605,44,195,900,28,158,31,0
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Source of referral,3770,551,619,9,1084,28,325,764,190,180,20,0
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Source of referral,2353,224,478,13,352,33,602,299,99,242,c,c
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Source of referral,5777,285,927,228,859,28,939,1583,149,736,22,17
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Source of referral,3533,440,611,24,691,126,764,403,94,356,c,c
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Source of referral,2549,760,683,50,136,29,263,609,6,c,12,c
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Source of referral,1790,123,272,19,368,39,342,473,c,134,12,c
