time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Referrals and Re-referrals,6489,690.6,1732,26.7,1318,20.3,1340,20.7,5416,576.4,1395,25.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Referrals and Re-referrals,4842,452.3,749,15.5,110,2.3,1679,34.7,4431,413.9,674,15.2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Referrals and Re-referrals,5341,369.1,1002,18.8,728,13.6,1520,28.5,4848,335,874,18
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Referrals and Re-referrals,4894,636.7,1357,27.7,625,12.8,2154,44,4170,542.5,1066,25.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Referrals and Re-referrals,8066,635.1,2342,29,452,5.6,2962,36.7,6842,538.7,1903,27.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles Of Scilly,Referrals and Re-referrals,12,328.8,0,0,0,0,0,0,12,328.8,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Referrals and Re-referrals,1360,314.9,287,21.1,31,2.3,226,16.6,1250,289.4,269,21.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Referrals and Re-referrals,4435,846.1,1240,28,617,13.9,1504,33.9,3780,721.1,1007,26.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Referrals and Re-referrals,1490,493.5,248,16.6,0,0,452,30.3,1364,451.8,209,15.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Referrals and Re-referrals,5165,469.2,1104,21.4,118,2.3,1097,21.2,4636,421.1,957,20.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Referrals and Re-referrals,2574,442.5,626,24.3,237,9.2,761,29.6,2250,386.8,538,23.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Referrals and Re-referrals,3627,726.5,877,24.2,276,7.6,140,3.9,3178,636.6,735,23.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Referrals and Re-referrals,1805,710.2,444,24.6,218,12.1,243,13.5,1558,613,371,23.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Referrals and Re-referrals,3739,354.1,654,17.5,174,4.7,877,23.5,3441,325.9,590,17.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Referrals and Re-referrals,1807,367.5,228,12.6,59,3.3,353,19.5,1734,352.6,213,12.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Referrals and Re-referrals,55,438.6,7,12.7,c,c,8,14.5,53,422.6,6,11.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Referrals and Re-referrals,4433,703.1,690,15.6,0,0,443,10,4064,644.6,621,15.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Referrals and Re-referrals,1762,490.4,254,14.4,144,8.2,667,37.9,1623,451.7,222,13.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Referrals and Re-referrals,3923,647.1,592,15.1,1150,29.3,335,8.5,3587,591.7,528,14.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Referrals and Re-referrals,2802,676.6,289,10.3,85,3,425,15.2,2601,628,267,10.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Referrals and Re-referrals,2460,863.9,678,27.6,1158,47.1,0,0,2073,728,533,25.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Referrals and Re-referrals,3908,624,829,21.2,469,12,259,6.6,3461,552.6,691,20
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Referrals and Re-referrals,3293,482.3,493,15,62,1.9,440,13.4,3015,441.6,439,14.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Referrals and Re-referrals,6261,730.1,818,13.1,795,12.7,1247,19.9,5831,680,728,12.5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Referrals and Re-referrals,2812,436.7,368,13.1,73,2.6,1124,40,2652,411.9,350,13.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Referrals and Re-referrals,5251,767.7,736,14,168,3.2,1374,26.2,4844,708.2,677,14
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Referrals and Re-referrals,3907,620,949,24.3,422,10.8,0,0,3387,537.5,778,23
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Referrals and Re-referrals,1675,370.9,252,15,304,18.1,24,1.4,1559,345.2,230,14.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Referrals and Re-referrals,3510,558.1,555,15.8,564,16.1,152,4.3,3208,510.1,499,15.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Referrals and Re-referrals,3871,423.1,712,18.4,16,0.4,505,13,3546,387.5,606,17.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,3270,577.7,719,22,132,4,1396,42.7,2887,510.1,615,21.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,5346,689.2,863,16.1,430,8,812,15.2,4855,625.9,746,15.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,2372,320.4,386,16.3,85,3.6,834,35.2,2214,299,354,16
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,7090,748.1,1415,20,1233,17.4,1001,14.1,6267,661.3,1146,18.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,3491,426.3,557,16,381,10.9,466,13.3,3214,392.5,496,15.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,4618,548.4,777,16.8,591,12.8,1478,32,4255,505.3,683,16.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,3184,466.4,446,14,141,4.4,1194,37.5,2982,436.8,413,13.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,2441,422.1,344,14.1,321,13.2,839,34.4,2288,395.7,311,13.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,3277,578.2,625,19.1,21,0.6,1003,30.6,2973,524.6,546,18.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,5496,755.5,1209,22,0,0,2747,50,4823,663,1040,21.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,2539,397.2,388,15.3,42,1.7,137,5.4,2370,370.7,346,14.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1044,270.4,144,13.8,6,0.6,354,33.9,986,255.4,137,13.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,2291,487.4,209,9.1,145,6.3,850,37.1,2082,443,195,9.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,4185,551.3,646,15.4,88,2.1,626,15,3848,506.9,558,14.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1075,238.2,140,13,c,c,305,28.4,1025,227.2,130,12.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2502,527.1,480,19.2,463,18.5,843,33.7,2269,478,415,18.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3238,484.7,434,13.4,104,3.2,1174,36.3,3070,459.6,403,13.1
2017,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,646120,548.2,141680,21.9,66040,10.2,179930,27.8,571000,484.5,117770,20.6
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,31520,599.7,6340,20.1,3480,11,9140,29,28590,543.9,5420,19
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,90930,593,19790,21.8,5640,6.2,27860,30.6,80710,526.3,16660,20.6
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Referrals and Re-referrals,67170,582.8,14410,21.5,7200,10.7,19490,29,59650,517.6,12160,20.4
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,64850,661.3,15930,24.6,12880,19.9,16070,24.8,55690,567.9,12780,22.9
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,83220,654,19470,23.4,9920,11.9,24480,29.4,72140,567,15880,22
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,49190,374.4,9930,20.2,3380,6.9,16470,33.5,44590,339.4,8620,19.3
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,100620,507.7,16360,16.3,7920,7.9,21000,20.9,92250,465.5,14350,15.6
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,107120,553.8,27520,25.7,11810,11,31380,29.3,92050,475.9,21950,23.8
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,51500,472.1,11940,23.2,3810,7.4,14040,27.3,45330,415.5,9950,21.9
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,40680,558.2,6660,16.4,5010,12.3,5040,12.4,37360,512.6,5890,15.8
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,59940,478.4,9700,16.2,2920,4.9,15960,26.6,54900,438.1,8470,15.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,2257,999.5,858,38,1139,50.5,519,23,1716,759.9,627,36.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Referrals and Re-referrals,5126,511.2,947,18.5,1214,23.7,1310,25.6,4759,474.6,828,17.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,1979,494.4,302,15.3,124,6.3,634,32,1852,462.7,275,14.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1269,634.9,127,10,c,c,355,28,1198,599.4,122,10.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2497,776.1,466,18.7,255,10.2,897,35.9,2254,700.5,389,17.3
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2889,507.7,373,12.9,0,0,631,21.8,2714,477,349,12.9
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,1720,423.7,337,19.6,21,1.2,399,23.2,1582,389.7,287,18.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,3286,557,781,23.8,22,0.7,986,30,3006,509.5,694,23.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1432,523.7,215,15,12,0.8,268,18.7,1321,483.1,186,14.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,1845,625.5,402,21.8,54,2.9,876,47.5,1658,562.1,340,20.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,2782,646.8,549,19.7,223,8,199,7.2,2543,591.2,477,18.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,4442,818.7,979,22,410,9.2,2070,46.6,3986,734.7,845,21.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,2604,676.7,388,14.9,c,c,747,28.7,2437,633.3,338,13.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,3502,1221.9,867,24.8,165,4.7,273,7.8,2987,1042.2,706,23.6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4390,657.7,891,20.3,744,16.9,1481,33.7,3953,592.3,752,19
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,2268,529.6,521,23,177,7.8,645,28.4,1970,460,440,22.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,3432,454.7,868,25.3,47,1.4,1386,40.4,3032,401.7,759,25
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,2777,417.1,548,19.7,271,9.8,746,26.9,2519,378.3,492,19.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,4120,444.1,918,22.3,350,8.5,819,19.9,3654,393.9,756,20.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1062,374.5,74,7,c,c,208,19.6,1035,365,71,6.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,2471,755,749,30.3,119,4.8,976,39.5,2106,643.5,606,28.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,11338,459.9,2340,20.6,37,0.3,4660,41.1,10120,410.5,2005,19.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,6905,748.6,1805,26.1,193,2.8,1568,22.7,5984,648.8,1425,23.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,12205,1016.7,3210,26.3,1329,10.9,5644,46.2,10553,879.1,2622,24.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,3447,585.5,498,14.4,49,1.4,1141,33.1,3150,535,451,14.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,2404,467.3,392,16.3,25,1,956,39.8,2224,432.3,343,15.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,4866,886.8,1105,22.7,1332,27.4,1086,22.3,4215,768.2,916,21.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,2758,516.8,623,22.6,15,0.5,800,29,2453,459.7,539,22
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2054,564.8,345,16.8,58,2.8,729,35.5,1922,528.5,302,15.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,3226,517.2,670,20.8,240,7.4,1056,32.7,2839,455.2,570,20.1
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,3517,711.9,514,14.6,c,c,916,26,3185,644.7,435,13.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2172,394.9,518,23.8,211,9.7,428,19.7,1879,341.6,443,23.6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1722,385.7,244,14.2,158,9.2,518,30.1,1576,353,221,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,4443,654,1018,22.9,63,1.4,440,9.9,3963,583.4,869,21.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,3243,479,680,21,52,1.6,633,19.5,2949,435.5,597,20.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2140,429.2,403,18.8,62,2.9,524,24.5,1933,387.7,352,18.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Referrals and Re-referrals,6474,459.2,1010,15.6,194,3,1242,19.2,5873,416.6,851,14.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Referrals and Re-referrals,2401,520.9,508,21.2,49,2,319,13.3,2156,467.7,443,20.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Referrals and Re-referrals,5275,804.1,1429,27.1,178,3.4,1904,36.1,4442,677.2,1129,25.4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,3156,502.8,627,19.9,0,0,214,6.8,2873,457.8,558,19.4
