time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,population_count,population_estimate,number,rate_per_10000
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children starting to be looked after each year,1169940,3340,29
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children ceasing to be looked after each year,1002650,2160,22
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children looked after at 31 March each year,1002650,6100,61
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children starting to be looked after each year,1002650,2380,24
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children ceasing to be looked after each year,1299800,3080,24
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children looked after at 31 March each year,1299800,10680,82
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children starting to be looked after each year,1299800,3150,24
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children ceasing to be looked after each year,1346460,2700,20
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children looked after at 31 March each year,1346460,6710,50
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children starting to be looked after each year,1346460,2600,19
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children ceasing to be looked after each year,2032430,5300,26
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children looked after at 31 March each year,2032430,10020,49
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children starting to be looked after each year,2032430,5180,25
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children ceasing to be looked after each year,1969300,4280,22
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children looked after at 31 March each year,1969300,10430,53
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children starting to be looked after each year,1969300,4380,22
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children ceasing to be looked after each year,1107480,2510,23
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children looked after at 31 March each year,1107480,6260,56
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children starting to be looked after each year,1107480,2580,23
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children ceasing to be looked after each year,753680,2180,29
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children looked after at 31 March each year,753680,4280,57
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children starting to be looked after each year,753680,2190,29
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children ceasing to be looked after each year,1278750,3120,24
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children looked after at 31 March each year,1278750,5740,45
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children starting to be looked after each year,1278750,2990,23
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children ceasing to be looked after each year,20054,121,60
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children looked after at 31 March each year,20054,311,155
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children starting to be looked after each year,20054,144,72
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children ceasing to be looked after each year,32794,199,61
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children looked after at 31 March each year,32794,618,188
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children starting to be looked after each year,32794,296,90
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children ceasing to be looked after each year,27608,108,39
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children looked after at 31 March each year,27608,344,125
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children starting to be looked after each year,27608,152,55
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children ceasing to be looked after each year,43848,141,32
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children looked after at 31 March each year,43848,575,131
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children starting to be looked after each year,43848,214,49
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children ceasing to be looked after each year,22529,102,45
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children looked after at 31 March each year,22529,270,120
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children starting to be looked after each year,22529,109,48
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children ceasing to be looked after each year,101468,352,35
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children looked after at 31 March each year,101468,914,90
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children starting to be looked after each year,101468,413,41
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children ceasing to be looked after each year,59050,136,23
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children looked after at 31 March each year,59050,434,73
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children starting to be looked after each year,59050,199,34
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children ceasing to be looked after each year,58451,237,41
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children looked after at 31 March each year,58451,663,113
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children starting to be looked after each year,58451,214,37
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Children ceasing to be looked after each year,41851,174,42
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Children looked after at 31 March each year,41851,297,71
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Children starting to be looked after each year,41851,160,38
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Children ceasing to be looked after each year,30168,106,35
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Children looked after at 31 March each year,30168,294,97
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Children starting to be looked after each year,30168,92,30
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Children ceasing to be looked after each year,54849,285,52
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Children looked after at 31 March each year,54849,583,106
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Children starting to be looked after each year,54849,270,49
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Children ceasing to be looked after each year,39387,126,32
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Children looked after at 31 March each year,39387,414,105
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Children starting to be looked after each year,39387,159,40
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Children ceasing to be looked after each year,28770,84,29
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Children looked after at 31 March each year,28770,277,96
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Children starting to be looked after each year,28770,93,32
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Children ceasing to be looked after each year,44391,139,31
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Children looked after at 31 March each year,44391,364,82
