FeatureCode,DateCode,Measurement,Units,Value,Households
E07000236,2012,Housing Waiting List,,2798,Total Households
E07000236,2013,Housing Waiting List,,1765,Total Households
E07000222,2000,Housing Waiting List,,1612,Total Households
E07000222,2003,Housing Waiting List,,1879,Total Households
E07000222,2004,Housing Waiting List,,2200,Total Households
E07000222,2008,Housing Waiting List,,5999,Total Households
E07000222,2012,Housing Waiting List,,3174,Total Households
E07000222,2006,Housing Waiting List,,3171,Total Households
E07000222,2013,Housing Waiting List,,2995,Total Households
E07000222,2015,Housing Waiting List,,3429,Total Households
E07000222,2001,Housing Waiting List,,1597,Total Households
E07000222,2014,Housing Waiting List,,2995,Total Households
E07000222,2011,Housing Waiting List,,3095,Total Households
E07000222,2005,Housing Waiting List,,2453,Total Households
E07000222,2016,Housing Waiting List,,2410,Total Households
E07000222,2007,Housing Waiting List,,4692,Total Households
E07000222,2009,Housing Waiting List,,3305,Total Households
E07000222,2010,Housing Waiting List,,3754,Total Households
E07000222,2017,Housing Waiting List,,729,Total Households
E07000222,2002,Housing Waiting List,,2015,Total Households
E06000008,2012,Housing Waiting List,,4921,Total Households
E06000008,2003,Housing Waiting List,,3717,Total Households
E06000008,2001,Housing Waiting List,,1691,Total Households
E06000008,2011,Housing Waiting List,,6359,Total Households
E06000008,2008,Housing Waiting List,,9194,Total Households
E06000008,2000,Housing Waiting List,,1592,Total Households
E06000008,2013,Housing Waiting List,,4101,Total Households
E06000008,2009,Housing Waiting List,,6473,Total Households
E06000008,2005,Housing Waiting List,,6177,Total Households
E06000008,2014,Housing Waiting List,,4892,Total Households
E06000008,2004,Housing Waiting List,,4528,Total Households
E06000008,2002,Housing Waiting List,,1608,Total Households
E06000008,2006,Housing Waiting List,,7520,Total Households
E06000008,2015,Housing Waiting List,,3942,Total Households
E06000008,2016,Housing Waiting List,,3401,Total Households
E06000008,2010,Housing Waiting List,,5526,Total Households
E06000008,2017,Housing Waiting List,,3026,Total Households
E06000008,2007,Housing Waiting List,,10066,Total Households
E07000120,2007,Housing Waiting List,,2643,Total Households
E07000120,2002,Housing Waiting List,,1193,Total Households
E07000120,2003,Housing Waiting List,,1455,Total Households
E07000120,2001,Housing Waiting List,,1243,Total Households
E07000120,2012,Housing Waiting List,,3024,Total Households
E07000120,2013,Housing Waiting List,,2090,Total Households
E07000120,2011,Housing Waiting List,,4001,Total Households
E07000120,2014,Housing Waiting List,,1937,Total Households
E07000120,2009,Housing Waiting List,,2088,Total Households
E07000120,2016,Housing Waiting List,,1558,Total Households
E07000120,2005,Housing Waiting List,,3251,Total Households
E07000120,2006,Housing Waiting List,,3430,Total Households
E07000120,2004,Housing Waiting List,,2392,Total Households
E07000120,2015,Housing Waiting List,,1903,Total Households
E07000120,2000,Housing Waiting List,,1096,Total Households
E07000120,2010,Housing Waiting List,,2842,Total Households
E07000120,2008,Housing Waiting List,,2831,Total Households
E07000120,2017,Housing Waiting List,,1666,Total Households
E07000125,2003,Housing Waiting List,,1726,Total Households
E07000125,2004,Housing Waiting List,,1684,Total Households
E07000125,2014,Housing Waiting List,,1937,Total Households
E07000125,2009,Housing Waiting List,,2191,Total Households
E07000125,2001,Housing Waiting List,,1644,Total Households
E07000125,2010,Housing Waiting List,,1844,Total Households
E07000125,2012,Housing Waiting List,,3271,Total Households
E07000125,2011,Housing Waiting List,,2735,Total Households
E07000125,2017,Housing Waiting List,,1295,Total Households
E07000125,2005,Housing Waiting List,,2737,Total Households
E07000125,2013,Housing Waiting List,,1713,Total Households
E07000125,2006,Housing Waiting List,,2947,Total Households
E07000125,2015,Housing Waiting List,,1543,Total Households
E07000125,2007,Housing Waiting List,,2518,Total Households
E07000125,2000,Housing Waiting List,,1714,Total Households
E07000125,2002,Housing Waiting List,,1572,Total Households
E07000125,2008,Housing Waiting List,,2253,Total Households
E07000125,2016,Housing Waiting List,,1543,Total Households
E07000124,2007,Housing Waiting List,,856,Total Households
E07000124,2017,Housing Waiting List,,956,Total Households
E07000124,2004,Housing Waiting List,,815,Total Households
E07000124,2006,Housing Waiting List,,891,Total Households
E07000124,2016,Housing Waiting List,,956,Total Households
E07000124,2001,Housing Waiting List,,808,Total Households
E07000124,2014,Housing Waiting List,,1107,Total Households
E07000124,2010,Housing Waiting List,,739,Total Households
E07000124,2011,Housing Waiting List,,735,Total Households
E07000124,2008,Housing Waiting List,,982,Total Households
E07000124,2012,Housing Waiting List,,995,Total Households
E07000124,2003,Housing Waiting List,,811,Total Households
E07000124,2009,Housing Waiting List,,840,Total Households
E07000124,2015,Housing Waiting List,,957,Total Households
E07000124,2000,Housing Waiting List,,761,Total Households
E07000124,2005,Housing Waiting List,,823,Total Households
E07000124,2013,Housing Waiting List,,918,Total Households
E07000124,2002,Housing Waiting List,,745,Total Households
E07000117,2009,Housing Waiting List,,326,Total Households
E07000117,2010,Housing Waiting List,,491,Total Households
E07000117,2000,Housing Waiting List,,1729,Total Households
E07000117,2005,Housing Waiting List,,1376,Total Households
E07000117,2013,Housing Waiting List,,2265,Total Households
E07000117,2004,Housing Waiting List,,1482,Total Households
E07000117,2006,Housing Waiting List,,1376,Total Households
E07000117,2003,Housing Waiting List,,2332,Total Households
E07000117,2012,Housing Waiting List,,1710,Total Households
E07000117,2011,Housing Waiting List,,2027,Total Households
E07000117,2017,Housing Waiting List,,1792,Total Households
E07000117,2008,Housing Waiting List,,238,Total Households
E07000117,2007,Housing Waiting List,,231,Total Households
E07000117,2001,Housing Waiting List,,2329,Total Households
E07000117,2015,Housing Waiting List,,1951,Total Households
E07000117,2014,Housing Waiting List,,2001,Total Households
E07000117,2002,Housing Waiting List,,2167,Total Households
E07000117,2016,Housing Waiting List,,2060,Total Households
E07000122,2011,Housing Waiting List,,2637,Total Households
E07000122,2015,Housing Waiting List,,1838,Total Households
E07000122,2003,Housing Waiting List,,1151,Total Households
E07000122,2009,Housing Waiting List,,2324,Total Households
E07000122,2017,Housing Waiting List,,1355,Total Households
E07000122,2010,Housing Waiting List,,1673,Total Households
E07000122,2016,Housing Waiting List,,1708,Total Households
E07000122,2008,Housing Waiting List,,2745,Total Households
E07000122,2001,Housing Waiting List,,1021,Total Households
E07000122,2002,Housing Waiting List,,1358,Total Households
E07000122,2006,Housing Waiting List,,1572,Total Households
E07000122,2005,Housing Waiting List,,1593,Total Households
E07000122,2000,Housing Waiting List,,1264,Total Households
E07000122,2013,Housing Waiting List,,1622,Total Households
E07000122,2007,Housing Waiting List,,2256,Total Households
E07000122,2012,Housing Waiting List,,2479,Total Households
E07000122,2004,Housing Waiting List,,1631,Total Households
E07000122,2014,Housing Waiting List,,1982,Total Households
E07000163,2002,Housing Waiting List,,570,Total Households
E07000163,2009,Housing Waiting List,,840,Total Households
E07000163,2007,Housing Waiting List,,838,Total Households
E07000163,2014,Housing Waiting List,,614,Total Households
E07000163,2016,Housing Waiting List,,554,Total Households
E07000163,2017,Housing Waiting List,,479,Total Households
E07000163,2011,Housing Waiting List,,885,Total Households
E07000163,2004,Housing Waiting List,,593,Total Households
E07000163,2006,Housing Waiting List,,739,Total Households
E07000163,2010,Housing Waiting List,,819,Total Households
E07000163,2013,Housing Waiting List,,1092,Total Households
E07000163,2012,Housing Waiting List,,1090,Total Households
E07000163,2005,Housing Waiting List,,645,Total Households
E07000163,2001,Housing Waiting List,,700,Total Households
E07000163,2000,Housing Waiting List,,443,Total Households
E07000163,2003,Housing Waiting List,,740,Total Households
E07000163,2015,Housing Waiting List,,560,Total Households
E07000163,2008,Housing Waiting List,,973,Total Households
E07000118,2003,Housing Waiting List,,1323,Total Households
E07000118,2011,Housing Waiting List,,851,Total Households
E07000118,2012,Housing Waiting List,,1450,Total Households
E07000118,2001,Housing Waiting List,,1017,Total Households
E07000118,2015,Housing Waiting List,,1015,Total Households
E07000118,2014,Housing Waiting List,,1115,Total Households
E07000118,2017,Housing Waiting List,,1107,Total Households
E07000118,2016,Housing Waiting List,,1050,Total Households
E07000118,2007,Housing Waiting List,,1897,Total Households
E07000118,2009,Housing Waiting List,,1217,Total Households
E07000118,2008,Housing Waiting List,,1370,Total Households
E07000118,2002,Housing Waiting List,,1017,Total Households
E07000118,2000,Housing Waiting List,,1050,Total Households
E07000118,2004,Housing Waiting List,,1643,Total Households
E07000118,2010,Housing Waiting List,,765,Total Households
E07000118,2013,Housing Waiting List,,1524,Total Households
E07000118,2005,Housing Waiting List,,1770,Total Households
E07000118,2006,Housing Waiting List,,1652,Total Households
E07000126,2005,Housing Waiting List,,1334,Total Households
E07000126,2017,Housing Waiting List,,1292,Total Households
E07000126,2015,Housing Waiting List,,1220,Total Households
E07000126,2014,Housing Waiting List,,808,Total Households
E07000126,2010,Housing Waiting List,,1543,Total Households
E07000126,2003,Housing Waiting List,,1169,Total Households
E07000126,2006,Housing Waiting List,,1474,Total Households
E07000126,2012,Housing Waiting List,,1959,Total Households
E07000126,2002,Housing Waiting List,,604,Total Households
E07000126,2001,Housing Waiting List,,911,Total Households
E07000126,2008,Housing Waiting List,,293,Total Households
E07000126,2009,Housing Waiting List,,803,Total Households
E07000126,2013,Housing Waiting List,,1380,Total Households
E07000126,2016,Housing Waiting List,,1267,Total Households
E07000126,2004,Housing Waiting List,,692,Total Households
E07000126,2007,Housing Waiting List,,1863,Total Households
E07000126,2011,Housing Waiting List,,1644,Total Households
E07000126,2000,Housing Waiting List,,1045,Total Households
E08000032,2013,Housing Waiting List,,14832,Total Households
E08000032,2015,Housing Waiting List,,8708,Total Households
E08000032,2003,Housing Waiting List,,15593,Total Households
E08000032,2016,Housing Waiting List,,11385,Total Households
E08000032,2001,Housing Waiting List,,3909,Total Households
E08000032,2012,Housing Waiting List,,15606,Total Households
E08000032,2014,Housing Waiting List,,15058,Total Households
E08000032,2005,Housing Waiting List,,32046,Total Households
E08000032,2000,Housing Waiting List,,6183,Total Households
E08000032,2007,Housing Waiting List,,45146,Total Households
E08000032,2006,Housing Waiting List,,41685,Total Households
E08000032,2004,Housing Waiting List,,23786,Total Households
E08000032,2008,Housing Waiting List,,50935,Total Households
E08000032,2010,Housing Waiting List,,13403,Total Households
E08000032,2002,Housing Waiting List,,3810,Total Households
E08000032,2017,Housing Waiting List,,12863,Total Households
E08000032,2011,Housing Waiting List,,20800,Total Households
E08000032,2009,Housing Waiting List,,56072,Total Households
E08000035,2017,Housing Waiting List,,18465,Total Households
E08000035,2009,Housing Waiting List,,24314,Total Households
E08000035,2001,Housing Waiting List,,25318,Total Households
E08000035,2003,Housing Waiting List,,31105,Total Households
E08000035,2005,Housing Waiting List,,30699,Total Households
E08000035,2012,Housing Waiting List,,21252,Total Households
E08000035,2000,Housing Waiting List,,22767,Total Households
E08000035,2006,Housing Waiting List,,23851,Total Households
E08000035,2002,Housing Waiting List,,26641,Total Households
E08000035,2008,Housing Waiting List,,24444,Total Households
E08000035,2010,Housing Waiting List,,22802,Total Households
E08000035,2013,Housing Waiting List,,20334,Total Households
E08000035,2004,Housing Waiting List,,30959,Total Households
E08000035,2007,Housing Waiting List,,24780,Total Households
E08000035,2016,Housing Waiting List,,18031,Total Households
E08000035,2015,Housing Waiting List,,18118,Total Households
E08000035,2011,Housing Waiting List,,21881,Total Households
E08000035,2014,Housing Waiting List,,18269,Total Households
E08000034,2005,Housing Waiting List,,6799,Total Households
E08000034,2012,Housing Waiting List,,17780,Total Households
E08000034,2014,Housing Waiting List,,4142,Total Households
E08000034,2011,Housing Waiting List,,14729,Total Households
E08000034,2008,Housing Waiting List,,8500,Total Households
E08000034,2015,Housing Waiting List,,9160,Total Households
